"Activo","Fecha","Activo Tot| en moneda orig| en miles| consolid:si*|AENZAC1","Activo Tot| en moneda orig| en miles| consolid:si*|DESXXIC1","Activo Tot| en moneda orig| en miles| consolid:si*|RVIA5BC1","PasCor| en moneda orig| en miles| consolid:si*|AENZAC1","PasCor| en moneda orig| en miles| consolid:si*|DESXXIC1","PasCor| en moneda orig| en miles| consolid:si*|RVIA5BC1","ActCor| en moneda orig| en miles| consolid:si*","PrPlEq| en moneda orig| en miles| consolid:si*|AENZAC1","PrPlEq| en moneda orig| en miles| consolid:si*|DESXXIC1","PrPlEq| en moneda orig| en miles| consolid:si*|RVIA5BC1","IngrNet| en moneda orig| en miles| en el ejercicio| consolid:si*|AENZAC1","IngrNet| en moneda orig| en miles| en el ejercicio| consolid:si*|DESXXIC1","IngrNet| en moneda orig| en miles| en el ejercicio| consolid:si*|RVIA5BC1","Cierre|ajust p/var cap|en moneda orig|AENZAC1","Cierre|ajust p/var cap|en moneda orig|DESXXIC1","Cierre|ajust p/var cap|en moneda orig|RVIA5BC1","Volumen$|en moneda orig|en miles|AENZAC1","Volumen$|en moneda orig|en miles|DESXXIC1","Volumen$|en moneda orig|en miles|RVIA5BC1","Result Bruto| en moneda orig| en miles| en el ejercicio| consolid:si*|AENZAC1","Result Bruto| en moneda orig| en miles| en el ejercicio| consolid:si*|DESXXIC1","Result Bruto| en moneda orig| en miles| en el ejercicio| consolid:si*|RVIA5BC1","EBITDA| en moneda orig| en miles| de 12 meses| consolid:si*|AENZAC1","EBITDA| en moneda orig| en miles| de 12 meses| consolid:si*|DESXXIC1","EBITDA| en moneda orig| en miles| de 12 meses| consolid:si*|RVIA5BC1","CicOpe| de 12 meses| consolid:si*|AENZAC1","CicOpe| de 12 meses| consolid:si*|DESXXIC1","CicOpe| de 12 meses| consolid:si*|RVIA5BC1","CapTrb| en moneda orig| en miles| consolid:si*|AENZAC1","CapTrb| en moneda orig| en miles| consolid:si*|DESXXIC1","CapTrb| en moneda orig| en miles| consolid:si*|RVIA5BC1","GasAdm| en moneda orig| en miles| en el ejercicio| consolid:si*|AENZAC1","GasAdm| en moneda orig| en miles| en el ejercicio| consolid:si*|DESXXIC1","GasAdm| en moneda orig| en miles| en el ejercicio| consolid:si*|RVIA5BC1","CstVen| en moneda orig| en miles| en el ejercicio| consolid:si*|AENZAC1","CstVen| en moneda orig| en miles| en el ejercicio| consolid:si*|DESXXIC1","CstVen| en moneda orig| en miles| en el ejercicio| consolid:si*|RVIA5BC1","PPProv| de 12 meses| consolid:si*|AENZAC1","PPProv| de 12 meses| consolid:si*|DESXXIC1","PPProv| de 12 meses| consolid:si*|RVIA5BC1","Inventario| en moneda orig| en miles| consolid:si*|AENZAC1","Inventario| en moneda orig| en miles| consolid:si*|DESXXIC1","Inventario| en moneda orig| en miles| consolid:si*|RVIA5BC1","PasTot| en moneda orig| en miles| consolid:si*|AENZAC1","PasTot| en moneda orig| en miles| consolid:si*|DESXXIC1","PasTot| en moneda orig| en miles| consolid:si*|RVIA5BC1","CueCobCP| en moneda orig| en miles| consolid:si*|AENZAC1","CueCobCP| en moneda orig| en miles| consolid:si*|DESXXIC1","CueCobCP| en moneda orig| en miles| consolid:si*|RVIA5BC1","Cue Pag LP| en moneda orig| en miles| consolid:si*|AENZAC1","Cue Pag LP| en moneda orig| en miles| consolid:si*|DESXXIC1","Cue Pag LP| en moneda orig| en miles| consolid:si*|RVIA5BC1","Ganancia Neta| en moneda orig| en miles| en el ejercicio| consolid:si*|AENZAC1","Ganancia Neta| en moneda orig| en miles| en el ejercicio| consolid:si*|DESXXIC1","Ganancia Neta| en moneda orig| en miles| en el ejercicio| consolid:si*|RVIA5BC1"
"AENZAC1<XLIM>","1T1994","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AENZAC1<XLIM>","2T1994","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AENZAC1<XLIM>","3T1994","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AENZAC1<XLIM>","4T1994","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AENZAC1<XLIM>","1T1995","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AENZAC1<XLIM>","2T1995","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AENZAC1<XLIM>","3T1995","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AENZAC1<XLIM>","4T1995","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AENZAC1<XLIM>","1T1996","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AENZAC1<XLIM>","2T1996","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AENZAC1<XLIM>","3T1996","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AENZAC1<XLIM>","4T1996",545657,"-","-",310822,"-","-",297962,79985,"-","-",425251,"-","-","-","-","-","-","-","-",84002,"-","-","-","-","-","-","-","-",-12859.999999,"-","-",66849,"-","-",341249,"-","-","-","-","-",52212,"-","-",341927,"-","-","-","-","-","-","-","-",15602,"-","-"
"AENZAC1<XLIM>","1T1997",679158.88,"-","-",403999.9,"-","-",415167.878,84659.573,"-","-",154618.431,"-","-","-","-","-","-","-","-",27141.081,"-","-","-","-","-","-","-","-",11167.978,"-","-",15384.683,"-","-",127477.35,"-","-","-","-","-",64181.579,"-","-",460124.904,"-","-","-","-","-","-","-","-",4031.694,"-","-"
"AENZAC1<XLIM>","2T1997",712096.401,"-","-",389484.256,"-","-",405738.277,86855.455,"-","-",324883.778,"-","-","-","-","-","-","-","-",54049.784,"-","-","-","-","-","-","-","-",16254.021,"-","-",23992.701,"-","-",270833.994,"-","-","-","-","-",54530.649,"-","-",467629.533,"-","-","-","-","-","-","-","-",10044.755,"-","-"
"AENZAC1<XLIM>","3T1997",652951,"-","-",269989,"-","-",346811,86276,"-","-",522353,"-","-",0.42212584385,"-","-",39094.99525,"-","-",81818,"-","-","-","-","-","-","-","-",76822,"-","-",35558,"-","-",440535,"-","-","-","-","-",43847,"-","-",321859,"-","-","-","-","-","-","-","-",19253,"-","-"
"AENZAC1<XLIM>","4T1997",767913,"-","-",351834,"-","-",433343,97992,"-","-",778274,"-","-",0.40421749154,"-","-",20300.02311,"-","-",124512,"-","-","-","-","-",107.15543177,"-","-",81509,"-","-","-","-","-",653762,"-","-",38.279067918,"-","-",80882,"-","-",423435,"-","-",135370,"-","-","-","-","-",26711,"-","-"
"AENZAC1<XLIM>","1T1998",882726,"-","-",447416,"-","-",481760,108113,"-","-",187088,"-","-",0.40421749154,"-","-",18800.560661,"-","-",22137,"-","-","-","-","-","-","-","-",34344,"-","-",16848,"-","-",164951,"-","-","-","-","-",81228,"-","-",517254,"-","-","-","-","-","-","-","-",5263,"-","-"
"AENZAC1<XLIM>","2T1998",912416,"-","-",451297,"-","-",499541,132728,"-","-",408382,"-","-",0.44326316041,"-","-",33366.342686,"-","-",48393,"-","-","-","-","-","-","-","-",48244,"-","-",32332,"-","-",359989,"-","-","-","-","-",73925,"-","-",544357,"-","-","-","-","-","-","-","-",9629,"-","-"
"AENZAC1<XLIM>","3T1998",1016040,94292,"-",548239,1348,"-",581571,135245,244,"-","-","-","-",0.37906641729,"-","-",23382.327431,"-","-","-","-","-","-","-","-","-","-","-",33332,90961,"-","-","-","-","-","-","-","-","-","-",66346,91426,"-",633139,4491,"-","-",0,"-","-","-","-","-","-","-"
"AENZAC1<XLIM>","4T1998",960671,97385.971,"-",474870,2557.89,"-",503601,161992,254.181,"-",898113,"-","-",0.32098364275,"-","-",6117.265549,"-","-",813558,"-","-","-",-2243,"-",360.98464132,"-","-",28731,94374.233,"-",73280,2261,"-",84555,"-","-","-","-","-",69642,96336.164,"-",577044,6367.644,"-",160857,0,"-","-","-","-",29444,-2553,"-"
"AENZAC1<XLIM>","1T1999",1030921,98831,"-",514545,2236,"-",560900,172365,231,"-",229926,"-","-",0.31792665846,"-","-",14036.241329,"-","-",27910,"-","-","-","-","-","-","-","-",46355,96364,"-",15497,321,"-",202016,"-","-","-","-","-",77071,98365,"-",638756,6759,"-","-",0,"-","-","-","-",6216,-595,"-"
"AENZAC1<XLIM>","2T1999",1114651,100311,"-",488275,8054,"-",618607,182537,221,"-",454282,"-","-",0.33719003021,"-","-",78876.76702,"-","-",54178,"-","-","-","-","-","-","-","-",130332,92036,"-",29305,886,"-",400104,"-","-","-","-","-",76789,99813,"-",648095,8054,"-","-",0,"-","-",0,"-",6727,-1200,"-"
"AENZAC1<XLIM>","3T1999",1149554,105803,"-",493964,1419,"-",632547,214143,229,"-",772506,"-","-",0.27841377051,"-","-",6414.1442239,"-","-",88346,"-","-","-","-","-","-","-","-",138583,104155,"-",42789,1574,"-",684160,"-","-","-","-","-",72951,98958,"-",672688,17117,"-","-",0,"-","-","-","-",12462,-2224,"-"
"AENZAC1<XLIM>","4T1999",1148316,107594.153,575287,502698,18655.254,49721,614790,236130,0,432,1080407,"-",216260,0.22273103116,"-","-",4647.8146124,"-","-",318911,"-",72404,105251,"-",77685,91.630411589,"-",17.500601128,112092,88938.899,58525,71898,2544.653,5707,761496,"-",143856,67.76876044,"-",1.6816816817,71285,253.904,0,672629,18655.254,389382,173856,"-",10513,"-",0,0,23124,-3264.722,47320
"AENZAC1<XLIM>","1T2000",1192379,108525,"-",544920,19342,"-",665368,237885,260,"-",246756,0,"-",0.16086128799,"-","-",2453.6766503,"-","-",24653,0,"-","-","-","-",120.16091567,"-","-",120448,88923,"-",15981,726,"-",222103,0,"-",79.294971594,"-","-",70247,107134,"-",713655,19342,"-",267032,0,"-","-",0,"-",4081,-494,"-"
"AENZAC1<XLIM>","2T2000",1128995,109294,"-",469641,21974,"-",599577,231405,226,"-",538789,242,"-",0.089862660546,"-","-",1463.7265872,"-","-",79114,92,"-","-","-","-","-","-","-",129936,87094,"-",32300,1354,"-",459675,150,"-","-","-","-",56430,107996,"-",630533,21974,"-","-","-","-","-",0,"-",17829,-3042,"-"
"AENZAC1<XLIM>","3T2000",1148205,110777,"-",451104,15375,"-",591022,228374,217,"-",804098,245,"-",0.093072038205,1.6222487391,"-",3873.225312,455,"-",101670,92,"-","-","-","-",112.33414724,"-","-",139918,95185,"-",46819,1771,"-",702428,153,"-",63.726231313,"-","-",73029,109434,"-",601444,15375,"-",241292,"-","-",0,0,"-",22571,-3348,"-"
"AENZAC1<XLIM>","4T2000",1078803,116480,"-",457238,15719,"-",527377,220994,270,"-",979328,247,"-",0.07060637546,1.6315187231,"-",2238.4490096,1004.7499964,"-",115984,93,"-",99690,"-","-","-","-","-",70139,100491,"-",66936,2215,"-",863344,154,"-","-",771.42857143,"-",61133,115594,"-",576860,15719,"-","-","-","-","-",0,"-",11441,-3636,"-"
"AENZAC1<XLIM>","1T2001",927075,117295,"-",440173,1635,"-",528819,228511,318,"-",137613,0,"-",0.077025135561,"-","-",1730.9803363,"-","-",16232,0,"-","-","-","-",85.927930255,"-","-",88646,115342,"-",14015,516,"-",121381,0,"-",49.213162054,"-","-",69380,116440,"-",603563,17628,"-",127494,"-","-","-","-","-",-5864,-766,"-"
"AENZAC1<XLIM>","2T2001",869510,116879,"-",395337,1865,"-",487517,208615,289,"-",273497,0,"-",0.073815757902,1.7999999523,"-",2464.3491235,316.79999161,"-",37179,0,"-","-","-","-",120.00440968,"-","-",92180,114725,"-",26110,986,"-",236318,0,"-",78.830612729,"-","-",71410,116050,"-",556684,17907,"-",154807,"-","-","-","-","-",-9898,-1108,"-"
"AENZAC1<XLIM>","3T2001",855836,117102,"-",417763,18315,"-",478971,206194,339,"-",443500,-35,"-",0.054559472816,"-","-",1835.2215051,"-","-",63719,-35,"-","-","-","-",150.27181135,"-","-",61208,98448,"-",40094,1070,"-",379781,0,"-",106.01391162,-418570.82196,"-",75341,116468,"-",545443,18315,"-",168769,"-","-",0,0,"-",-9087,-494,"-"
"AENZAC1<XLIM>","4T2001",814226,114434,"-",411518,1796,"-",447808,195551,227,"-",649435,433,"-",0.03530318773,1.8400000334,"-",831.98071559,115.9200021,"-",78966,115,"-",71709,-730,"-",131.13353687,128982.31034,"-",36290,112411,"-",54558,917,"-",570469,318,"-",95.166959116,382.64150943,"-",74887,113634,"-",535635,17886,"-",151310,409,"-",0,0,"-",-17196,-1136,"-"
"AENZAC1<XLIM>","1T2002",759460,113734,"-",409089,1877,"-",407318,186381,208,"-",163751,188,"-",0.044931330273,1.8400000334,"-",1205.4212417,79.120001435,"-",21825,89,"-",80294.433283,"-","-",128.6818079,"-","-",-1770.9999995,111466,"-",12770,70,"-",141926,99,"-",98.109389934,"-","-",75922,113099,"-",521708,18027,"-",155051,"-","-",0,"-","-",-2890,-358,"-"
"AENZAC1<XLIM>","2T2002",738162,115027,"-",372705,2397,"-",378978,187464,191,"-",325971,559,"-",0.028884427629,1.8400000334,"-",598.53949686,9.2000001669,"-",49386,229,"-",91565.355061,"-","-",104.31454975,63377.055061,"-",6273.0000005,112256,"-",25386,225,"-",276585,330,"-",78.388226372,224.28301478,"-",62770,113631,"-",502068,18846,"-",133321,811,"-","-",0,"-",-10721,-512,"-"
"AENZAC1<XLIM>","3T2002",759681,115646,"-",395976,2276,"-",403205,178895,173,"-",509727,2105,"-",0.022465665136,1.8400000334,"-",421.66922456,185.84000337,"-",68930,709,"-",88797.591676,"-","-",109.43311148,23976.443801,"-",7229.0000005,113033,"-",39319,874,"-",440797,1396,"-",77.473271111,80.168633224,"-",60441,114076,"-",532809,19262,"-",152442,705,"-","-",0,"-",-20694,-1998,"-"
"AENZAC1<XLIM>","4T2002",731853,116655,"-",364523,1679,"-",376141,171250,157,"-",643018,4025,"-",0.025675045187,1.8400000334,"-",354.27844865,386.40000701,"-",87332,2210,"-",97024,474,"-",112.49468101,22752.935311,"-",11617.999999,114818,"-",49219,913,"-",555686,1815,"-",89.873993587,69.818181818,"-",63824,114076,"-",511051,18665,"-",127079,1412,"-","-",0,"-",-23458,-199,"-"
"AENZAC1<XLIM>","1T2003",717919,"-","-",354327,"-","-",368617,164533,"-","-",147005,"-","-",0.060978232917,1.8400000334,"-",3801.353314,239.20000434,"-",20538,"-","-",100011.04751,"-","-",114.13757218,"-","-",14290,"-","-",10600,"-","-",126467,"-","-",81.860245023,"-","-",62471,"-","-",495730,"-","-",126685,"-","-","-","-","-",823,"-","-"
"AENZAC1<XLIM>","2T2003",773588,116934,"-",395061,396,"-",425338,183302,145,"-",344927,2011,"-",0.10590956797,"-","-",11272.294961,"-","-",50481,186,"-",99953.420225,252.43183783,"-",122.51635606,12527.20269,"-",30277,116393,"-",23158,213,"-",294446,1825,"-",103.5459508,43.046682187,"-",64903,114665,"-",553909,18360,"-",149196,955,"-","-",0,"-",1232,-73,"-"
"AENZAC1<XLIM>","3T2003",816576,117496,"-",409789,458,"-",469084,178779,134,"-",563052,2710,"-",0.10270018074,"-","-",3313.520715,"-","-",80338,251,"-",113719.1151,270.45379959,"-",127.28105499,14441.205152,"-",59295,116904,"-",34058,747,"-",482714,2459,"-",114.06551434,57.155737092,"-",63575,115156,"-",593894,18933,"-",172922,910,"-","-",0,"-",3818,-672,"-"
"AENZAC1<XLIM>","4T2003",839051,119618,"-",332118,550,"-",485420,180822,132,"-",774183,3872,"-",0.10590956376,"-","-",4978.8437609,"-","-",119311,1140,"-",129266,-607,"-",94.945029047,15542.766568,"-",153302,118936,"-",47257,590,"-",654872,2732,"-",101.11600434,72.474377745,"-",54268,117076,"-",626892,19529,"-",140025,1242,"-",0,0,"-",7659,-129,"-"
"AENZAC1<XLIM>","1T2004","-",126842,"-",319344,3705,"-","-","-",127,"-","-",482,"-",0.13479399024,"-","-",8731.0249,"-","-","-",170,"-","-","-","-","-","-","-","-",120367,"-","-",233,"-","-",312,"-","-","-","-","-",121101,"-",580546,28419,"-","-",1055,"-",0,0,"-","-",471,"-"
"AENZAC1<XLIM>","2T2004","-",130491,"-",347381,3849,"-","-","-",130,"-","-",578,"-",0.15405027457,"-","-",6627.17335,"-","-","-",-144,"-","-",-1402.1452905,"-","-",27429.454505,"-","-",123862,"-","-",695,"-","-",722,"-","-",107.61352306,"-","-",124411,"-",590764,30725,"-","-",1123,"-",0,0,"-","-",-89,"-"
"AENZAC1<XLIM>","3T2004","-",132285,"-",311765,3975,"-","-","-",131,"-","-",610,"-",0.18935346249,"-","-",7715.92625,"-","-","-",41,"-","-",-1429.8744065,"-","-",54805.187554,"-","-",125624,"-","-",435,"-","-",569,"-","-",216.63329868,"-","-",125088,"-",535641,32199,"-","-",2501,"-",0,0,"-","-",165,"-"
"AENZAC1<XLIM>","4T2004",696416,132373,"-",257499,4067,"-",351297,170758,138,"-",834105,1342,"-",0.27279736121,"-","-",20273.94903,"-","-",142386,117,"-","-",-2511,"-",69.76289314,2030.3901457,"-",93798,5257,"-",47875,1934,"-",691719,1225,"-",55.342819844,144.5877551,"-",50707,5024,"-",475607,32634,"-",100493,2065,"-",0,0,"-","-",-183,"-"
"AENZAC1<XLIM>","1T2005","-",127219,"-",274142,5582,"-","-","-",140,"-","-",872,"-",0.23428479257,"-","-",14697.59705,"-","-","-",174,"-","-",-2616.8953883,"-","-",420.54323724,"-","-",-1399,"-","-",373,"-","-",698,"-","-",103.41778575,"-","-",505,"-",484602,26460,"-","-",1470,"-",0,0,"-","-",-204,"-"
"AENZAC1<XLIM>","2T2005","-",126752,"-",260927,5757,"-","-","-",131,"-","-",1241,"-",0.23428479257,"-","-",22254.45046,"-","-","-",210,"-","-",-2170.7761714,"-","-",2009.7020222,"-","-",5051,"-","-",710,"-","-",1031,"-","-",114.34777935,"-","-",7717,"-",459941,26409,"-","-",1101,"-",0,0,"-","-",-620,"-"
"AENZAC1<XLIM>","3T2005","-",127201,"-",300561,6096,"-","-","-",124,"-","-",2014,"-",0.29205364553,"-","-",45403.73889,"-","-","-",517,"-","-",-1647.3750414,"-","-",1471.5801123,"-","-",5096,"-","-",1018,"-","-",1497,"-","-",115.20022638,"-","-",7688,"-",487550,27746,"-","-",1420,"-",0,0,"-","-",-1508,"-"
"AENZAC1<XLIM>","4T2005",774743,125868,"-",326830,5877,"-",395015,189960,117,"-",892831,3011,"-",0.26637859977,"-","-",20020.38609,"-","-",173688,965,"-",172008,-1100,"-",106.04339508,1538.1350103,"-",68185,5692,"-",53412,1506,"-",719143,2046,"-",68.609163963,101.17302052,"-",59410,7821,"-",519029,27704,"-",189238,1355,"-",0,0,"-",32745,-2446,"-"
"AENZAC1<XLIM>","1T2006",769875,126468,"-",312527,24762,"-",390182,191241,115,"-",273607,1192,"-",0.41721949361,"-","-",59599.98458,"-","-",44840,391,"-","-",-957,"-","-",5521.1746333,"-",77655,11971,"-",10600,390,"-",228767,801,"-","-",85.77012564,"-",55381,32319,"-",499494,28107,"-",181695,991,"-",0,0,"-",17153,197,"-"
"AENZAC1<XLIM>","2T2006",809442,125924,"-",339053,23879,"-",430814,185953,108,"-",553534,2727,"-",0.69682096019,"-","-",67314.75215,"-","-",117553,866,"-","-",-437,"-","-",4145.9126483,"-",91761,12941,"-",26677,636,"-",435981,1861,"-","-",62.461752434,"-",54856,32396,"-",507486,26914,"-",174103,1134,"-",0,0,"-",50895,846,"-"
"AENZAC1<XLIM>","3T2006",831810,125784,"-",332898,23774,"-",448298,177254,102,"-",873192,3083,"-",1.3386297393,"-","-",93074.19467,"-","-",194905,1029,"-","-",-601,"-","-",4555.3413595,"-",115400,12920,"-",40859,970,"-",678287,2054,"-","-",68.044563965,"-",46461,32077,"-",496698,27020,"-",187981,1349,"-",0,0,"-",84351,600,"-"
"AENZAC1<XLIM>","4T2006",929877,124224,"-",344538,23393,"-",477135,271941,94,"-",1187113,5269,"-",1.4669914951,"-","-",55337.84011,"-","-",272842,1257,"-",276685,-1840,"-",72.82062425,2952.7364159,"-",132597,11791,"-",59722,2532,"-",914271,4012,"-",66.534977047,44.596211366,"-",39677,31884,"-",563698,26564,"-",188611,1343,"-",0,0,"-",112708,-504,"-"
"AENZAC1<XLIM>","1T2007",958029,123815,"-",388641,23103,"-",474831,285595,87,"-",272507,569,"-",2.2738368175,"-","-",60984.92731,"-","-",68492,234,"-",291976,-1767,"-",69.646873575,3306.6641464,"-",86190,11688,"-",16834,242,"-",204015,335,"-",67.726715225,44.873096447,"-",52596,31712,"-",582280,26149,"-",159323,1125,"-",0,0,"-",32142,6,"-"
"AENZAC1<XLIM>","2T2007",988747,123906,"-",369503,23026,"-",487570,292673,79,"-",618472,1508,"-",3.4115548248,"-","-",148718.73271,"-","-",135398,716,"-",280126,-1568,"-",75.959916622,3985.5616718,"-",118067,11875,"-",37682,424,"-",483074,792,"-",66.715208807,57.614678899,"-",55404,31452,"-",583565,25883,"-",192026,1555,"-",0,0,"-",61685,364,"-"
"AENZAC1<XLIM>","3T2007",1040063,122851,"-",398014,21414,"-",521626,301797,72,"-",1005083,3976,"-",2.9315843529,"-","-",63553.86304,"-","-",204252,1890,"-",269571,-385,"-",76.288468613,2799.1402749,"-",123612,12501,"-",58235,645,"-",800831,2086,"-",65.525093676,42.37388724,"-",52847,30349,"-",606493,23491,"-",212283,1668,"-",0,0,"-",92707,1701,"-"
"AENZAC1<XLIM>","4T2007",1157518,"-","-",442405,"-","-",599238,326554,"-","-",1449654,"-","-",2.8233557171,"-","-",59832.17721,"-","-",300220,"-","-",294833,"-","-",87.723675191,"-","-",156833,"-","-",78877,"-","-",1149434,"-","-",62.641404378,"-","-",79196,"-","-",676137,"-","-",253366,"-","-",0,"-","-",138447,"-","-"
"AENZAC1<XLIM>","1T2008",1167593,"-","-",417621,"-","-",558304,371373,"-","-",357077,"-","-",2.89393961,"-","-",40766.44109,"-","-",70277,"-","-",300919,"-","-",72.999639741,"-","-",140683,"-","-",22917,"-","-",286800,"-","-",50.34809559,"-","-",81982,"-","-",656521,"-","-",209030,"-","-",0,"-","-",52380,"-","-"
"AENZAC1<XLIM>","2T2008",1319506,"-","-",513973,"-","-",654210,406171,"-","-",793003,"-","-",3.3461696542,"-","-",35176.11537,"-","-",178582,"-","-",345012,"-","-",89.596513891,"-","-",140237,"-","-",48266,"-","-",614421,"-","-",63.804819091,"-","-",109853,"-","-",770141,"-","-",264919,"-","-",0,"-","-",85055,"-","-"
"AENZAC1<XLIM>","3T2008",1520649,"-","-",630831,"-","-",813307,436182,"-","-",1293801,"-","-",2.2493696009,"-","-",26259.47739,"-","-",302039,"-","-",393392,"-","-",118.51344431,"-","-",182476,"-","-",75837,"-","-",991762,"-","-",61.355227867,"-","-",153742,"-","-",927044,"-","-",372885,"-","-",0,"-","-",132652,"-","-"
"AENZAC1<XLIM>","4T2008",1622964,"-",219793,691100,"-",19210,898970,440965,"-",1039,1827711,"-",62192,1.2393220942,"-","-",135406.01806,"-","-",400163,"-",32502,379507,"-",41136,125.4082191,"-",0,207870,"-",17198,104554,"-",3559,1427548,"-",29690,51.28345947,"-",4.63186258,158623,"-",0,1012799,"-",121253,433607,"-",0,0,"-",0,153382,"-",15775
"AENZAC1<XLIM>","1T2009",1656738,"-",215248,734882,"-",20976,949735,425187,"-",979,399677,"-",15494,1.1773559894,"-","-",28417.30467,"-","-",57606,"-",6613,378607,"-","-",116.00050499,"-","-",214853,"-",16318,22314,"-",924,342071,"-",8881,52.143734333,"-","-",182149,"-",0,1051895,"-",120294,372910,"-",2485,0,"-",0,24410,"-",624
"AENZAC1<XLIM>","2T2009",1938955,"-",221743,846473,"-",30809,1084081,425071,"-",1182,921002,"-",30481,1.4870122153,"-",0.94898811643,121315.91218,"-",35152.722,152151,"-",12825,372039,"-","-",129.69184345,"-","-",237608,"-",11173,52732,"-",2187,768851,"-",17656,64.52486697,"-","-",206590,"-",0,1242300,"-",122332,449159,"-",2485,0,"-",0,61300,"-",5081
"AENZAC1<XLIM>","3T2009",1933622,"-",204317,794195,"-",15701,1077913,422688,"-",1206,1462455,"-",46554,1.9362797357,"-","-",46590.63331,"-","-",230027,"-",20250,336524,"-","-",125.50468924,"-","-",283718,"-",11883,77355,"-",3249,1232428,"-",26304,61.933421012,"-","-",220647,"-",0,1168122,"-",99877,431931,"-",3,0,"-",0,111022,"-",10110
"AENZAC1<XLIM>","4T2009",2248192,"-",183635,1006116,"-",16882,1355716,424541,"-",1140,2000449,"-",63539,1.79074237,"-","-",31357.38085,"-","-",330357,"-",27129,374975,"-",46003,131.02256632,"-",19.190103716,349600,"-",-3775,105466,"-",4337,1670092,"-",36410,93.13743195,"-",12.893161219,277348,"-",0,1399949,"-",97852,395857,"-",3387,0,"-",0,151372,"-",12478
"AENZAC1<XLIM>","1T2010",2220650,"-",183074,1024817,"-",16550,1303739,440534,"-",1087,539475,"-",16557,2.3412532752,"-","-",74422.22261,"-","-",86232,"-",7233,394853,"-",46864,121.15584467,"-",27.718027306,278922,"-",-1513,29964,"-",966,453243,"-",9324,110.09921044,"-",10.491411825,302280,"-",0,1338826,"-",92772,357088,"-",4974,0,"-",0,31900,"-",4519
"AENZAC1<XLIM>","2T2010",2292307,"-",187172,1032361,"-",19210,1334152,477746,"-",1042,1152392,"-",33337,2.8182866697,"-","-",107825.7752,"-","-",205446,"-",14875,420480,"-",49203,121.40322828,"-",8.9627230966,301791,"-",-5626,58666,"-",1688,946946,"-",18462,105.71670507,"-",32.192605331,282705,"-",0,1390994,"-",92486,411256,"-",1653,0,"-",0,83691,"-",8903
"AENZAC1<XLIM>","3T2010",2380221,"-",180236,1083702,"-",18835,1543809,402718,"-",991,1824752,"-",51751,3.5869103069,"-","-",90668.26917,"-","-",319234,"-",24372,520449,"-",51372,126.16224531,"-",3.4462290503,460107,"-",-6544,84135,"-",2468,1505518,"-",27379,113.05831363,"-",28.773109244,328095,"-",0,1391205,"-",88591,429090,"-",658,0,"-",0,195180,"-",14936
